60120709	#
63215258	#
61664126	#
63026574	#
66000321	#
62311307	#
61461179	#
64308320	#
61060033	#
68822550	#
65936584	#
64659230	#
69497348	#
63564808	#
64165648	#
64099244	#
65724460	#
65840148	#
68877714	#
68878773	#
65959736	#
63830956	#
65572846	#
63211078	#
61382116	#
60671712	#
60511177	#
60880110	#
62725176	#
69301899	#
62744504	#
60994733	#
69250554	#
65068102	#
61794949	#
66862795	#
69602201	#
68451230	#
65317895	#
64275767	#
63372551	#
66925605	#
68808515	#
61736700	#
65589692	#
61346771	#
65868763	#
68461089	#
65585384	#
62642061	#
65515119	#
60994320	#
64838265	#
64189720	#
68318486	#
66184743	#
66829489	#
63113171	#
68425029	#
67446077	#
61200859	#
60377803	#
63143645	#
67904496	#
65991463	#
66986679	#
69666086	#
69537839	#
68403965	#
68071018	#
64832013	#
64611260	#
60256036	#
66430312	#
65806466	#
62597926	#
67581317	#
64220863	#
63791663	#
61048216	#
67169242	#
66793356	#
67859663	#
66882748	#
65126502	#
66949061	#
62626993	#
61066196	#
60648770	#
60182237	#
66052179	#
63599556	#
64586704	#
61975465	#
60275467	#
63286611	#
67749124	#
68016452	#
65672298	#
66509845	#
63933319	#
64130608	#
69506459	#
65988645	#
65035230	#
68887103	#
65964911	#
63281856	#
66983925	#
66212783	#
67494588	#
68721786	#
65235590	#
66597770	#
60085553	#
64414291	#
64673002	#
68371574	#
62848645	#
61398654	#
67385902	#
62129781	#
61380528	#
68049089	#
69883296	#
61494243	#
61243903	#
69585360	#
61119492	#
68809994	#
60880975	#
65407798	#
68619482	#
66906448	#
64591690	#
67080391	#
67755508	#
67088865	#
69065452	#
61791198	#
63618451	#
69785998	#
65825598	#
63408093	#
62516778	#
62048906	#
62000612	#
68502148	#
68045361	#
66286011	#
61786735	#
66067708	#
69586398	#
67972077	#
62947013	#
63183821	#
64743130	#
61960303	#
69667989	#
69364999	#
60514006	#
61270633	#
67745624	#
65865831	#
64820751	#
60177044	#
60932824	#
60441622	#
62703614	#
63527336	#
63479902	#
62440939	#
67740449	#
67781613	#
60726849	#
69802682	#
65708666	#
66153235	#
62968840	#
63724643	#
68135556	#
67396934	#
66567617	#
65839434	#
60517664	#
61782861	#
65315136	#
61591023	#
62158911	#
61484459	#
63490375	#
67781741	#
60600156	#
62932591	#
64479008	#
68777767	#
60082938	#
69622809	#
62042102	#
62514791	#
66340498	#
68546034	#
66320225	#
68158195	#
65728601	#
64891741	#
69735867	#
69923011	#
63811710	#
68688222	#
68329212	#
68841796	#
68141192	#
68096904	#
65681660	#
65556347	#
65157330	#
69066650	#
68653367	#
63657486	#
65254879	#
63436445	#
62204255	#
62920265	#
69586423	#
68500357	#
63566442	#
60352006	#
63723107	#
64731377	#
68806628	#
60478097	#
64535318	#
69473009	#
64727471	#
61556563	#
64389621	#
68278216	#
61740296	#
63303822	#
63133028	#
61074385	#
64930906	#
64065904	#
69786534	#
63650876	#
65876728	#
66061826	#
61007874	#
60037380	#
62126664	#
60656799	#
66160525	#
62641835	#
65265651	#
67818129	#
62302938	#
68925283	#
69498681	#
69930924	#
66171532	#
66024831	#
64957465	#
68307397	#
66593028	#
63621013	#
61939921	#
63458349	#
67737264	#
61128922	#
60052254	#
63052416	#
66441013	#
66064765	#
65384417	#
69578234	#
61558532	#
61794842	#
69335086	#
68805138	#
69373521	#
65413922	#
63976352	#
60952951	#
63496175	#
63167404	#
69023631	#
67034369	#
69244163	#
69520003	#
62534712	#
66292968	#
69756142	#
65816567	#
64550843	#
69266996	#
69776892	#
69033903	#
61634827	#
67222296	#
60151544	#
64338986	#
68695334	#
64882258	#
61771313	#
66773446	#
66082724	#
65857681	#
69166540	#
66916798	#
66511789	#
65982400	#
60366319	#
60375058	#
69118175	#
60453197	#
69489433	#
64011803	#
62457618	#
68289554	#
68116292	#
64529639	#
62918531	#
68607010	#
60101406	#
66918105	#
69915160	#
69416855	#
64672103	#
65183581	#
64516894	#
67410088	#
69857586	#
68088430	#
66046272	#
65253528	#
64236198	#
66748343	#
65158724	#
61850771	#
65171903	#
65902977	#
67406937	#
64489810	#
64921693	#
60424338	#
67131754	#
64470824	#
68481782	#
66628041	#
65843571	#
61690110	#
61096912	#
68881399	#
67587238	#
66626147	#
63769738	#
61633586	#
64727464	#
60685523	#
60099738	#
64636573	#
69256767	#
60428977	#
66335031	#
64176281	#
61817344	#
67835655	#
66921126	#
65247087	#
68204269	#
62027883	#
60403714	#
62820980	#
66156950	#
63435592	#
61777273	#
64725100	#
64882703	#
62705095	#
62826481	#
69493182	#
64473140	#
61119706	#
65786907	#
62096413	#
63327759	#
65324007	#
63750773	#
63524692	#
69021160	#
64460520	#
61246828	#
62949384	#
69715252	#
61043151	#
60998361	#
68399919	#
60196176	#
68144249	#
67744718	#
65541548	#
66929913	#
60556852	#
63223995	#
68380281	#
60516765	#
61198803	#
63398425	#
61462480	#
60928772	#
63727269	#
66674188	#
68936600	#
61392249	#
68496001	#
67581349	#
62720332	#
66146931	#
61649487	#
66887122	#
61189366	#
65374679	#
67886607	#
61380695	#
60121234	#
66324412	#
66166122	#
65179483	#
64495973	#
64248962	#
64726978	#
69015613	#
61213155	#
69273510	#
69235342	#
69281119	#
61426025	#
68758507	#
66902204	#
65465716	#
62015062	#
66563558	#
60569173	#
62051172	#
68554636	#
67098208	#
69060099	#
67541333	#
61545645	#
62031508	#
62538162	#
66223317	#
60002283	#
69997905	#
64163818	#
68434537	#
67354892	#
67271293	#
60968852	#
63568984	#
63213613	#
64133700	#
65664198	#
68900650	#
62689972	#
61355076	#
67160962	#
69367995	#
63917756	#
60372215	#
67250203	#
68758674	#
68001518	#
61255738	#
68097237	#
64205548	#
68178899	#
63794766	#
62170949	#
60416761	#
65522900	#
62443351	#
63060231	#
67172690	#
67056159	#
68035748	#
60213914	#
63482001	#
66920800	#
64009485	#
67657035	#
67699269	#
61032482	#
68266388	#
69488210	#
68082438	#
66303681	#
62574938	#
69291896	#
64684319	#
66271479	#
63755329	#
63881961	#
65756287	#
64803677	#
63206024	#
64796752	#
60798567	#
64520387	#
67934913	#
63362984	#
64947930	#
64926911	#
63727600	#
63459294	#
63340475	#
69967680	#
69200569	#
68159315	#
68819013	#
65151110	#
65548973	#
68241755	#
65980246	#
67377072	#
63759295	#
60911036	#
68373461	#
61516960	#
62679768	#
65554613	#
64684582	#
68724387	#
60158193	#
63145087	#
63585460	#
68620399	#
62594218	#
64630264	#
68598209	#
68518405	#
63665248	#
67849644	#
63738842	#
67565882	#
63439854	#
64803271	#
61380670	#
65652406	#
63703396	#
69320173	#
69440571	#
66842981	#
63193915	#
65232651	#
64021886	#
61070180	#
65314130	#
66539322	#
68399755	#
62606108	#
61633134	#
64468061	#
66503721	#
62977049	#
64986762	#
65843062	#
63669727	#
64982194	#
63197002	#
65963453	#
66592969	#
60106862	#
60378168	#
67481345	#
64522751	#
64933635	#
67219072	#
60623984	#
63781726	#
60727171	#
67880725	#
69498539	#
60375001	#
61517592	#
66523859	#
69737206	#
61643623	#
60821891	#
65172528	#
69686815	#
66066271	#
64912872	#
62363097	#
64899318	#
69627140	#
68368699	#
65220720	#
69581846	#
68878862	#
65634493	#
62710847	#
62429565	#
64181047	#
68721487	#
67752832	#
65521079	#
68759025	#
61405223	#
69485666	#
62780055	#
66218213	#
65739590	#
67526000	#
64384738	#
65646086	#
63964446	#
64431629	#
60720216	#
65905051	#
67703372	#
66225389	#
63606303	#
66269058	#
61798292	#
64609658	#
60429075	#
68284849	#
66117417	#
60902286	#
64946732	#
67785088	#
62885889	#
68869347	#
69050347	#
62650485	#
62262995	#
69972923	#
65156805	#
62303214	#
68676387	#
69890344	#
68923567	#
67723873	#
67398390	#
69504216	#
67423363	#
64746201	#
67830373	#
69245429	#
63009817	#
62653200	#
66566892	#
69302392	#
69675822	#
68439420	#
68432874	#
64041757	#
67687320	#
69800845	#
62559199	#
67711230	#
65649221	#
68240614	#
66013347	#
62481238	#
63364330	#
63076762	#
64877948	#
61026419	#
61983832	#
66139762	#
69380170	#
63192279	#
68190271	#
68460101	#
68478291	#
64579108	#
69179413	#
62461940	#
67846744	#
68340917	#
60031071	#
60136439	#
66181067	#
66508679	#
65200340	#
60140882	#
64807679	#
67941085	#
68850795	#
65993464	#
61100905	#
66232519	#
66459641	#
66988915	#
66950163	#
68814685	#
68349332	#
65716620	#
67538173	#
61469681	#
64683217	#
67164882	#
66048056	#
68675068	#
67144043	#
61105471	#
62675093	#
60107932	#
69615679	#
69812153	#
67347175	#
63942962	#
63353608	#
69958368	#
60448702	#
61224956	#
68710804	#
65534169	#
64879963	#
68627340	#
61806426	#
61142295	#
60584638	#
67183854	#
67123693	#
63971017	#
60846994	#
64961474	#
62701435	#
61556606	#
63566022	#
69572701	#
67810075	#
67082677	#
60019350	#
61763124	#
62757042	#
68423590	#
69225138	#
69233035	#
67154087	#
62859175	#
69068587	#
65979518	#
64755271	#
65847210	#
63541065	#
66299902	#
68887975	#
63969240	#
68137151	#
64836392	#
61981742	#
62174933	#
67900409	#
60379544	#
65387616	#
65042132	#
67848617	#
68142433	#
67289569	#
60063973	#
62929218	#
69735415	#
69859092	#
65862059	#
62028152	#
62819298	#
61497549	#
64753847	#
61940980	#
65358155	#
60314272	#
67563080	#
69339049	#
62215522	#
65497614	#
65150485	#
60051024	#
67454056	#
63873936	#
60318954	#
68056906	#
62575926	#
60619320	#
62481715	#
69516026	#
60077460	#
63864773	#
61521103	#
60894334	#
65239674	#
64086827	#
69337532	#
60268519	#
67122869	#
69655937	#
67568483	#
61162942	#
63936571	#
66311831	#
66769394	#
64188180	#
67672247	#
63953357	#
65057344	#
61946403	#
66598317	#
68799614	#
69029253	#
61464022	#
64872883	#
65265765	#
61172160	#
67831952	#
64647032	#
68985138	#
60493619	#
63022355	#
64161190	#
68494153	#
61273686	#
66950291	#
62910207	#
65969730	#
69015780	#
69692800	#
66046596	#
61162294	#
61519586	#
63604430	#
60727278	#
66401606	#
66682249	#
66008617	#
66089188	#
67807225	#
69577958	#
62766073	#
68349364	#
67167309	#
60542735	#
67690302	#
66397937	#
65959743	#
62615751	#
61907293	#
68176656	#
64670426	#
67100189	#
65632154	#
69835497	#
67713249	#
61383702	#
66717134	#
64900101	#
65634625	#
65597002	#
67951179	#
64360281	#
69104909	#
65686159	#
62215045	#
64672313	#
69807042	#
69643237	#
62139195	#
69490275	#
63815000	#
62022861	#
67005951	#
64615248	#
67206630	#
61945162	#
60699494	#
66663373	#
66702214	#
60453083	#
60589496	#
61411404	#
68125932	#
66456143	#
62615406	#
60786892	#
62847550	#
69377174	#
67111196	#
60519117	#
64308092	#
69942983	#
68118158	#
69329044	#
62047925	#
63974084	#
64408331	#
69068936	#
67607954	#
61676897	#
62094280	#
63757052	#
65650743	#
63450263	#
69522513	#
68212077	#
65030856	#
61727174	#
69770448	#
68419357	#
67202055	#
66933705	#
68666845	#
68228761	#
67737951	#
63926641	#
61805662	#
65221637	#
63591367	#
63661449	#
61391955	#
65742330	#
65450664	#
66328485	#
65689002	#
66292224	#
66530729	#
67059408	#
64176801	#
65149821	#
65168323	#
65094481	#
61911046	#
66936459	#
62219684	#
68556498	#
67762488	#
68232578	#
63366057	#
69320216	#
66595171	#
62019370	#
67379949	#
66279287	#
66331392	#
60007437	#
69780531	#
63644599	#
67008260	#
65907376	#
61098183	#
68424379	#
60265932	#
61633579	#
61830893	#
62866294	#
61482159	#
62977177	#
68689484	#
64484329	#
66351950	#
63925105	#
65584300	#
64572537	#
68603720	#
60113814	#
69110520	#
62864852	#
68722475	#
62738704	#
62672834	#
68712716	#
68114697	#
68389896	#
67905662	#
61955644	#
64141049	#
60691177	#
69966888	#
61078145	#
64604981	#
67392754	#
66395950	#
69769588	#
68303281	#
62415398	#
65354096	#
62159632	#
68476867	#
62740096	#
62902865	#
67466119	#
60406781	#
64612088	#
66034512	#
64005832	#
69697199	#
61308525	#
66063364	#
63667263	#
61397901	#
61883472	#
66792973	#
61001686	#
62533756	#
60476979	#
69984085	#
68950386	#
63358772	#
68551234	#
62626185	#
67839899	#
65395919	#
64965070	#
67838060	#
69720897	#
66698997	#
61267669	#
66871253	#
65756091	#
63581266	#
62160702	#
61535619	#
66053338	#
66853013	#
69978246	#
63565244	#
65427683	#
65889234	#
61168404	#
69520658	#
66592652	#
61040696	#
61338956	#
67491414	#
68333157	#
62039654	#
68357215	#
69823331	#
64894666	#
60964081	#
66921927	#
60391646	#
62756524	#
63777215	#
63509053	#
67587455	#
67343757	#
66793185	#
69880154	#
68666553	#
62245608	#
64304286	#
60051234	#
60429851	#
63686819	#
64108056	#
65346644	#
62493653	#
66674494	#
69233462	#
64476446	#
65107402	#
64380145	#
67461944	#
60804995	#
67288175	#
69890458	#
67044107	#
65303582	#
64069767	#
63189920	#
68115906	#
65304816	#
63220091	#
65953669	#
60836288	#
61842358	#
61118013	#
66041282	#
63510618	#
62925369	#
63918096	#
65714530	#
61541821	#
66293778	#
62840118	#
65711858	#
62824288	#
60211183	#
63479140	#
62950276	#
62722988	#
64784981	#
68133135	#
64350928	#
62930042	#
62953322	#
62514713	#
60514878	#
63269291	#
66028705	#
62295625	#
61765641	#
67637794	#
67769625	#
68654914	#
62293332	#
69801139	#
64150906	#
60868670	#
64573023	#
69326767	#
66865211	#
65812106	#
60443192	#
62727889	#
66009893	#
69650566	#
68677400	#
69038793	#
65672615	#
68230207	#
63914016	#
63011070	#
62472716	#
61434805	#
61835424	#
64073783	#
60314354	#
69464049	#
64121235	#
65181349	#
69233327	#
65880598	#
66325311	#
66152852	#
62979484	#
67284839	#
69006393	#
68375131	#
65535506	#
69610529	#
66039107	#
65760218	#
60039171	#
67562690	#
64219416	#
62759285	#
63116267	#
67972497	#
62066808	#
69469719	#
62048799	#
62999444	#
65271120	#
66058417	#
68583011	#
69153176	#
60802115	#
65017588	#
66276444	#
68302585	#
67025142	#
67892841	#
69251791	#
62999693	#
61878361	#
60199966	#
60973899	#
66332081	#
62139409	#
66700359	#
67312740	#
65781696	#
60571391	#
65086755	#
64110541	#
66202052	#
63111747	#
62294904	#
68706624	#
64896432	#
60260910	#
60003620	#
62096580	#
67240942	#
63295400	#
62013175	#
61749562	#
66511376	#
60397122	#
65558259	#
62119207	#
63275561	#
64115976	#
64875438	#
66441440	#
62507918	#
63999461	#
66825131	#
60881155	#
66071012	#
69140392	#
65913297	#
68962029	#
69651223	#
66928163	#
64424905	#
67933658	#
68954979	#
62854032	#
62170657	#
66148697	#
68447292	#
61179913	#
69695547	#
62428328	#
62617179	#
65061182	#
63551287	#
61826343	#
60895265	#
64669819	#
68194106	#
63775634	#
64457346	#
60295427	#
67424650	#
62084553	#
63965053	#
65424737	#
60839455	#
61613014	#
62130342	#
64504550	#
69653644	#
66676755	#
69442095	#
65592934	#
60205159	#
65600733	#
68262411	#
67434502	#
69376909	#
66955580	#
67657462	#
61480724	#
65607585	#
69170446	#
64835212	#
64852941	#
66261549	#
68888721	#
62700760	#
62153864	#
69397522	#
61443583	#
61846118	#
64987202	#
63160388	#
69328782	#
61847017	#
62390482	#
60546502	#
67782430	#
60436479	#
64547046	#
61037294	#
64930411	#
64273983	#
66105991	#
68523847	#
67215736	#
69179872	#
68964585	#
61548837	#
61841085	#
65249362	#
62361438	#
64488861	#
63572025	#
61989835	#
62754181	#
67866768	#
69923050	#
61191926	#
61942561	#
67927484	#
67477845	#
65195943	#
65033304	#
64212215	#
65970533	#
62710021	#
60048672	#
62161697	#
61324141	#
63091077	#
65463708	#
69439163	#
61683436	#
61111556	#
65715931	#
63566111	#
63462194	#
63743330	#
61773264	#
62191473	#
61674704	#
65031328	#
64860564	#
62972963	#
64409255	#
61846762	#
63591495	#
63760582	#
67056604	#
65726080	#
66383994	#
61782473	#
66322048	#
60152607	#
62421127	#
61750511	#
67938491	#
60805638	#
60100877	#
65933104	#
69155889	#
66303368	#
67434235	#
62533496	#
65407392	#
64493883	#
65150617	#
62438151	#
65346765	#
61165486	#
65662076	#
68227652	#
69931588	#
64779557	#
64610621	#
65819809	#
60156089	#
65149401	#
61599842	#
63140873	#
61924200	#
64069322	#
64270784	#
62398529	#
69193861	#
61662634	#
62794254	#
68700817	#
64294828	#
65569259	#
62584850	#
62556185	#
63092446	#
60182486	#
60446911	#
64601914	#
63058248	#
64843668	#
61568462	#
65919752	#
68225352	#
65512240	#
69158682	#
61158552	#
60665905	#
61918795	#
60246298	#
62844771	#
68561919	#
64059876	#
65925723	#
69682635	#
63023425	#
60443897	#
61629890	#
61528642	#
60202750	#
61110155	#
65878095	#
69763208	#
64614242	#
60996403	#
60607955	#
67042647	#
69276143	#
65382081	#
62931728	#
68472160	#
64853413	#
66454128	#
63251140	#
64195221	#
63759509	#
62218397	#
63949960	#
68708415	#
62412256	#
67610861	#
62490803	#
65612995	#
68988159	#
61615809	#
69174754	#
63006917	#
68954751	#
61211663	#
62200552	#
63806058	#
67584249	#
60703829	#
67953949	#
60286556	#
67924965	#
68106394	#
64602165	#
67596066	#
64413588	#
67181796	#
61889112	#
61890004	#
66001124	#
60075064	#
65428529	#
60364161	#
63324300	#
65984903	#
69153272	#
61276216	#
64483490	#
62128430	#
60572618	#
66092871	#
65267855	#
68009657	#
68521821	#
68759274	#
61837560	#
62593867	#
62958038	#
62842642	#
61921439	#
60967985	#
67024791	#
69381692	#
61897671	#
68903689	#
64236159	#
61360073	#
61859603	#
67728468	#
63823680	#
67345231	#
68930145	#
63159724	#
60942900	#
66771566	#
69710789	#
68512046	#
69455705	#
65235359	#
66552355	#
62349731	#
61799519	#
60598673	#
66185667	#
66242285	#
61094975	#
66090991	#
64667266	#
60663142	#
64432503	#
61318238	#
60850633	#
66647757	#
64674937	#
63568557	#
62892314	#
65658665	#
65445795	#
65591063	#
63793479	#
67736575	#
69808144	#
65031417	#
66720194	#
65186111	#
64861004	#
63928539	#
65213665	#
63276706	#
66528824	#
63954886	#
63110385	#
65909683	#
61210508	#
65699110	#
69176659	#
69337475	#
61800640	#
62496101	#
64245311	#
64083973	#
62175330	#
69849486	#
68380153	#
60789290	#
69799656	#
60524826	#
62969789	#
65179070	#
65117097	#
65664668	#
67770143	#
62591688	#
69062342	#
64087459	#
65599341	#
66428496	#
68115977	#
64791577	#
60895361	#
66051593	#
67422400	#
68601712	#
66997921	#
65467749	#
62867631	#
66826137	#
68749248	#
68978414	#
61374863	#
69585499	#
61836960	#
62702836	#
65739633	#
65694191	#
65278054	#
60778995	#
68579276	#
61693373	#
67961508	#
63775310	#
68915823	#
69196619	#
67252909	#
63792263	#
61946531	#
68482208	#
67102553	#
63743120	#
69339782	#
63806097	#
60996524	#
69476628	#
61137469	#
63731748	#
61282094	#
60577565	#
67076845	#
61301363	#
69194835	#
61234861	#
63459337	#
67798534	#
66921770	#
69857522	#
60033389	#
62789360	#
62915880	#
62003633	#
61797183	#
60295135	#
60707788	#
61592762	#
61626307	#
64800229	#
61959781	#
66787499	#
62990185	#
65071397	#
61213881	#
64530520	#
68419617	#
63460631	#
62404793	#
63374716	#
69978029	#
67529822	#
60150435	#
63165015	#
64720320	#
61365825	#
62217822	#
67685910	#
64954387	#
68199224	#
61684207	#
62699735	#
61687089	#
67671540	#
65491006	#
62600799	#
67497837	#
69794641	#
61102475	#
60886501	#
61180933	#
67124076	#
63605272	#
62899604	#
68834182	#
64043587	#
61868584	#
67407786	#
62497388	#
67770321	#
65350781	#
68353583	#
66311429	#
64664996	#
65599067	#
69176399	#
69545056	#
60270395	#
60552925	#
60462965	#
61669899	#
63150294	#
60620988	#
63553167	#
66415794	#
60666804	#
68388716	#
61270163	#
68758635	#
65652210	#
64940028	#
66021066	#
62395974	#
67312950	#
66330568	#
63980799	#
61364965	#
68671625	#
60866559	#
63350334	#
60231702	#
61300005	#
67194854	#
61177887	#
63922956	#
67229344	#
68626690	#
61038695	#
62600742	#
68242177	#
65708972	#
60961427	#
64333487	#
64746646	#
61958462	#
60574868	#
68700831	#
67568693	#
66289783	#
65889825	#
64048335	#
69961204	#
63432799	#
65492389	#
65808346	#
68562572	#
61439909	#
60316362	#
62792157	#
68305211	#
67701396	#
62196488	#
66126291	#
64907754	#
67780625	#
65832913	#
68162770	#
65506814	#
64065772	#
67429003	#
60579228	#
63546596	#
64872342	#
64002423	#
65519142	#
61084408	#
68876142	#
62270942	#
61746541	#
67851467	#
63721729	#
64416164	#
68528958	#
69174003	#
69713034	#
63268264	#
65208935	#
64412536	#
69730375	#
69555470	#
69016462	#
61973261	#
68902014	#
60916357	#
60542703	#
61786112	#
62652340	#
66283015	#
65589393	#
66507470	#
60763961	#
68853446	#
63086728	#
64265641	#
65573720	#
65919841	#
67066573	#
65247258	#
61263838	#
64340916	#
66004572	#
64465599	#
62157019	#
60034085	#
60673389	#
65629845	#
61623065	#
60505950	#
65554855	#
64315724	#
61819669	#
61635181	#
69390232	#
62127307	#
67232600	#
65306016	#
67803383	#
63036604	#
61354914	#
67461691	#
67802737	#
65648500	#
61900434	#
63163772	#
60724061	#
60512521	#
